species,date,geartype,sex,inches,pounds,mm,grams,age,agestruct
LMB,4/15/1999,BOOM SHOCKER,NA,10.9,NA,277,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.9,NA,277,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.9,NA,277,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,10.9,NA,277,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,10.9,NA,277,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,10.9,NA,277,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11,0.499,279,227,NA,NA
LMB,3/31/1999,FYKE NET,NA,11,0.568,279,258,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11,0.572,279,260,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11,0.576,279,262,6,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,11,0.592,279,269,NA,NA
LMB,3/31/1999,FYKE NET,NA,11,0.596,279,271,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11,0.603,279,274,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11,0.614,279,279,5,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,11,0.634,279,288,6,SCALE
LMB,4/15/1999,BOOM SHOCKER,NA,11,0.636,279,289,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,11,0.667,279,303,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11,NA,279,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11,NA,279,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11,NA,279,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11,NA,279,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11,NA,279,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.1,0.581,282,264,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.1,0.618,282,281,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.1,0.623,282,283,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,11.1,0.623,282,283,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.1,0.638,282,290,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.1,0.875,282,398,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.1,NA,282,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.1,NA,282,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.1,NA,282,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.1,NA,282,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.1,NA,282,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.1,NA,282,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.1,NA,282,NA,NA,NA
LMB,4/6/1999,FYKE NET,NA,11.2,0.592,284,269,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.2,0.596,284,271,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.2,0.62,284,282,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,11.2,0.634,284,288,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.2,0.636,284,289,6,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,11.2,0.645,284,293,NA,NA
LMB,4/1/1999,FYKE NET,NA,11.2,0.647,284,294,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.2,0.656,284,298,NA,NA
LMB,4/1/1999,FYKE NET,NA,11.2,0.664,284,302,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.2,0.669,284,304,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.2,0.686,284,312,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.2,0.695,284,316,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.2,0.715,284,325,6,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,11.2,NA,284,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.2,NA,284,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.2,NA,284,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.2,NA,284,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.2,NA,284,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.2,NA,284,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.2,NA,284,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.2,NA,284,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.2,NA,284,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.2,NA,284,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.2,NA,284,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,11.2,NA,284,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,11.2,NA,284,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,11.2,NA,284,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,11.2,NA,284,NA,NA,NA
LMB,4/6/1999,FYKE NET,NA,11.3,0.616,287,280,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.3,0.623,287,283,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.3,0.691,287,314,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,11.3,0.7,287,318,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,11.3,0.711,287,323,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.3,NA,287,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.3,NA,287,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.3,NA,287,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.3,NA,287,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.3,NA,287,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.3,NA,287,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.3,NA,287,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.3,NA,287,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.4,0.515,290,234,NA,NA
LMB,4/1/1999,FYKE NET,NA,11.4,0.653,290,297,5,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,11.4,0.669,290,304,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.4,0.748,290,340,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.4,0.816,290,371,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.4,0.875,290,398,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.4,0.876,290,398,6,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,11.4,NA,290,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.4,NA,290,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.4,NA,290,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,11.4,NA,290,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.5,0.649,292,295,NA,NA
LMB,3/31/1999,FYKE NET,NA,11.5,0.653,292,297,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.5,0.658,292,299,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.5,0.66,292,300,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.5,0.66,292,300,NA,NA
LMB,4/2/1999,FYKE NET,NA,11.5,0.664,292,302,6,SCALE
LMB,4/28/1999,BOOM SHOCKER,NA,11.5,0.689,292,313,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.5,0.726,292,330,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.5,0.744,292,338,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,11.5,0.759,292,345,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.5,NA,292,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.5,NA,292,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,11.5,NA,292,NA,NA,NA
LMB,4/1/1999,FYKE NET,NA,11.6,0.649,295,295,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.6,0.673,295,306,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.6,0.68,295,309,NA,NA
LMB,3/31/1999,FYKE NET,NA,11.6,0.686,295,312,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.6,0.691,295,314,NA,NA
LMB,3/31/1999,FYKE NET,NA,11.6,0.695,295,316,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.6,0.766,295,348,NA,NA
LMB,4/2/1999,FYKE NET,NA,11.6,0.77,295,350,5,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,11.6,0.77,295,350,NA,NA
LMB,4/2/1999,FYKE NET,NA,11.6,0.774,295,352,6,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,11.6,0.794,295,361,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.6,0.825,295,375,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.6,0.849,295,386,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.6,NA,295,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.6,NA,295,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.6,NA,295,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.6,NA,295,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,11.6,NA,295,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,11.6,NA,295,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,11.6,NA,295,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,11.6,NA,295,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.7,0.667,297,303,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,11.7,0.669,297,304,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.7,0.706,297,321,5,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,11.7,0.739,297,336,6,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,11.7,0.741,297,337,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,11.7,0.75,297,341,NA,NA
LMB,4/6/1999,FYKE NET,NA,11.7,0.755,297,343,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.7,0.766,297,348,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.7,0.812,297,369,6,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,11.7,NA,297,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.7,NA,297,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.7,NA,297,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.7,NA,297,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.7,NA,297,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.7,NA,297,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.8,0.651,300,296,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.8,0.708,300,322,5,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,11.8,0.728,300,331,NA,NA
LMB,4/1/1999,FYKE NET,NA,11.8,0.741,300,337,6,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,11.8,0.744,300,338,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.8,0.757,300,344,5,SCALE
LMB,4/2/1999,FYKE NET,NA,11.8,0.772,300,351,5,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,11.8,0.777,300,353,NA,NA
LMB,4/1/1999,FYKE NET,NA,11.8,0.794,300,361,6,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,11.8,0.796,300,362,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.8,0.823,300,374,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,11.8,0.823,300,374,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,11.8,0.827,300,376,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.8,NA,300,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.8,NA,300,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.8,NA,300,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.8,NA,300,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.8,NA,300,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.9,0.735,302,334,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.9,0.737,302,335,NA,NA
LMB,4/6/1999,FYKE NET,NA,11.9,0.752,302,342,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.9,0.752,302,342,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.9,0.752,302,342,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.9,0.757,302,344,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.9,0.761,302,346,5,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,11.9,0.768,302,349,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.9,0.77,302,350,6,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,11.9,0.779,302,354,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.9,0.79,302,359,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.9,0.79,302,359,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.9,NA,302,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,11.9,NA,302,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.9,NA,302,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.9,NA,302,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,11.9,NA,302,NA,NA,NA
LMB,4/1/1999,FYKE NET,NA,12,0.752,305,342,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,12,0.783,305,356,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12,0.805,305,366,5,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,12,0.829,305,377,6,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,12,0.832,305,378,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12,0.84,305,382,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12,0.86,305,391,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12,NA,305,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,12,NA,305,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,12,NA,305,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,12,NA,305,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,12,NA,305,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.1,0.735,307,334,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.1,0.752,307,342,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,12.1,0.77,307,350,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.1,0.779,307,354,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.1,0.783,307,356,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,12.1,0.807,307,367,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.1,0.825,307,375,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,12.1,0.825,307,375,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.1,0.836,307,380,NA,NA
LMB,4/1/1999,FYKE NET,NA,12.1,0.851,307,387,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.1,0.911,307,414,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.1,NA,307,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.1,NA,307,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,12.1,NA,307,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,12.1,NA,307,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,12.1,NA,307,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.2,0.741,310,337,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.2,0.788,310,358,6,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,12.2,0.796,310,362,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.2,0.807,310,367,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.2,0.827,310,376,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.2,0.827,310,376,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.2,0.84,310,382,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.2,0.854,310,388,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.2,0.856,310,389,NA,NA
LMB,4/1/1999,FYKE NET,NA,12.2,0.865,310,393,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,12.2,0.898,310,408,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,12.2,0.906,310,412,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.2,0.909,310,413,5,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,12.2,0.955,310,434,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.2,1.125,310,511,NA,NA
LMB,3/31/1999,FYKE NET,NA,12.2,NA,310,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.2,NA,310,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.2,NA,310,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.2,NA,310,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.2,NA,310,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,12.2,NA,310,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,12.2,NA,310,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.3,0.796,312,362,6,SCALE
LMB,4/1/1999,FYKE NET,NA,12.3,0.821,312,373,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.3,0.845,312,384,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.3,0.856,312,389,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,12.3,0.882,312,401,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,12.3,0.884,312,402,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.3,0.887,312,403,5,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,12.3,0.889,312,404,6,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,12.3,0.898,312,408,6,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,12.3,0.904,312,411,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.3,0.946,312,430,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.3,1.063,312,483,NA,NA
LMB,3/31/1999,FYKE NET,NA,12.3,NA,312,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.3,NA,312,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.3,NA,312,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,12.3,NA,312,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,12.3,NA,312,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,12.3,NA,312,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,12.3,NA,312,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,12.3,NA,312,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,12.3,NA,312,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,12.3,NA,312,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,12.3,NA,312,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.4,0.671,315,305,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,12.4,0.86,315,391,NA,NA
LMB,4/2/1999,FYKE NET,NA,12.4,0.871,315,396,6,SCALE
LMB,4/28/1999,BOOM SHOCKER,NA,12.4,0.876,315,398,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.4,0.878,315,399,7,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,12.4,0.895,315,407,6,SCALE
LMB,4/28/1999,BOOM SHOCKER,NA,12.4,0.902,315,410,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.4,0.924,315,420,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.4,0.942,315,428,NA,NA
LMB,4/2/1999,FYKE NET,NA,12.4,NA,315,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.4,NA,315,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,12.4,NA,315,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,12.4,NA,315,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,12.5,0.862,318,392,NA,NA
LMB,3/31/1999,FYKE NET,NA,12.5,0.88,318,400,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,12.5,0.884,318,402,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,12.5,0.935,318,425,NA,NA
LMB,4/1/1999,FYKE NET,NA,12.5,0.964,318,438,5,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,12.5,1.008,318,458,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.5,1.082,318,492,6,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,12.5,1.125,318,511,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.5,NA,318,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,12.5,NA,318,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,12.5,NA,318,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,12.6,0.832,320,378,NA,NA
LMB,4/1/1999,FYKE NET,NA,12.6,0.884,320,402,6,SCALE
LMB,4/28/1999,BOOM SHOCKER,NA,12.6,0.904,320,411,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,12.6,0.909,320,413,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.6,0.939,320,427,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.6,0.99,320,450,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.6,1.102,320,501,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.6,1.125,320,511,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.6,NA,320,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.6,NA,320,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,12.6,NA,320,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.7,0.862,323,392,NA,NA
LMB,4/1/1999,FYKE NET,NA,12.7,0.955,323,434,6,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,12.7,0.968,323,440,NA,NA
LMB,3/31/1999,FYKE NET,NA,12.7,1.069,323,486,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.7,NA,323,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,12.7,NA,323,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,12.7,NA,323,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,12.7,NA,323,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.8,0.904,325,411,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.8,0.937,325,426,5,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,12.8,0.988,325,449,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.8,1.016,325,462,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,12.8,1.032,325,469,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.8,NA,325,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,12.8,NA,325,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.9,0.906,328,412,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.9,0.988,328,449,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.9,NA,328,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,12.9,NA,328,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,12.9,NA,328,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,12.9,NA,328,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,13,0.937,330,426,5,SCALE
LMB,3/31/1999,FYKE NET,NA,13,0.964,330,438,7,SCALE
LMB,4/28/1999,BOOM SHOCKER,NA,13,1.012,330,460,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,13,1.038,330,472,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,13,1.043,330,474,7,SCALE
LMB,3/31/1999,FYKE NET,NA,13,1.058,330,481,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,13,1.063,330,483,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,13,1.107,330,503,8,SCALE
LMB,4/2/1999,FYKE NET,NA,13,1.142,330,519,6,SCALE
LMB,4/1/1999,FYKE NET,NA,13,1.203,330,547,7,SCALE
LMB,4/5/1999,FYKE NET,NA,13,NA,330,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,13,NA,330,NA,NA,NA
LMB,4/15/1999,BOOM SHOCKER,NA,13,NA,330,NA,NA,NA
LMB,4/28/1999,BOOM SHOCKER,NA,13,NA,330,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,13.1,0.999,333,454,7,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,13.1,1.021,333,464,7,SCALE
LMB,4/28/1999,BOOM SHOCKER,NA,13.1,1.063,333,483,NA,NA
LMB,4/2/1999,FYKE NET,NA,13.1,1.078,333,490,5,SCALE
LMB,4/1/1999,FYKE NET,NA,13.1,1.267,333,576,7,SCALE
LMB,4/2/1999,FYKE NET,NA,13.1,NA,333,NA,NA,NA
LMB,4/13/1999,BOOM SHOCKER,NA,13.2,0.997,335,453,7,SCALE
LMB,4/2/1999,FYKE NET,NA,13.2,1.025,335,466,5,SCALE
LMB,3/31/1999,FYKE NET,NA,13.2,1.038,335,472,6,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,13.2,1.038,335,472,5,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,13.2,1.067,335,485,5,SCALE
LMB,3/31/1999,FYKE NET,NA,13.2,1.107,335,503,6,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,13.2,1.135,335,516,7,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,13.2,1.146,335,521,7,SCALE
LMB,4/13/1999,BOOM SHOCKER,NA,13.2,1.146,335,521,6,SCALE
