species,lake,yearcap,fishID,agecap,lencap,radcap,rad1,rad2,rad3,rad4,rad5,rad6,rad7,rad8,rad9,rad10
YEP,Timber Lake,1998,62,2,187,3.71311,1.17107,2.6484,3.71311,,,,,,,
YEP,Timber Lake,1998,9,2,188,3.15184,1.00834,2.28238,3.15184,,,,,,,
YEP,Timber Lake,1998,75,2,196,3.39937,1.06422,2.4031,3.39937,,,,,,,
YEP,Timber Lake,1998,73,2,197,3.69571,1.45007,2.91044,3.69571,,,,,,,
YEP,Timber Lake,1998,76,2,197,3.18589,1.03934,2.23966,3.18589,,,,,,,
YEP,Timber Lake,1998,8,3,178,3.1222,0.97856,1.61301,2.3627,3.1222,,,,,,
YEP,Timber Lake,1998,78,3,208,3.75974,1.00776,1.65595,2.6895,3.75974,,,,,,
YEP,Timber Lake,1998,69,3,208,3.96306,1.06972,2.0285,3.01092,3.96306,,,,,,
YEP,Timber Lake,1998,5,3,208,3.76475,0.99769,2.07242,2.86637,3.76475,,,,,,
YEP,Timber Lake,1998,74,3,209,3.57177,0.961,1.97997,2.89491,3.57177,,,,,,
YEP,Timber Lake,1998,68,3,216,3.40851,0.97911,1.96029,2.77716,3.40851,,,,,,
YEP,Timber Lake,1998,57,3,217,4.33796,1.06782,2.33949,3.64697,4.33796,,,,,,
YEP,Timber Lake,1998,10,3,218,3.83561,0.99475,1.95926,3.08887,3.83561,,,,,,
YEP,Timber Lake,1998,79,3,222,4.10888,1.11629,2.19584,3.39548,4.10888,,,,,,
YEP,Timber Lake,1998,3,3,222,3.98696,1.09195,2.10874,3.31062,3.98696,,,,,,
YEP,Timber Lake,1998,6,3,232,4.46651,1.125,2.17304,3.64583,4.46651,,,,,,
YEP,Timber Lake,1998,77,4,183,3.42761,0.75313,1.57443,2.18598,3.05218,3.42761,,,,,
YEP,Timber Lake,1998,63,4,183,3.68973,0.71457,1.63062,2.20827,3.14753,3.68973,,,,,
YEP,Timber Lake,1998,7,4,208,4.00491,0.81426,1.5576,2.28989,3.25148,4.00491,,,,,
YEP,Timber Lake,1998,64,4,215,4.00901,0.7192,1.49546,2.37944,3.41423,4.00901,,,,,
YEP,Timber Lake,1998,4,4,218,3.95224,0.83443,1.59679,2.38486,3.4403,3.95224,,,,,
YEP,Timber Lake,1998,72,4,227,3.82073,0.82801,1.74455,2.43277,3.2364,3.82073,,,,,
YEP,Timber Lake,1998,67,4,228,3.96381,0.79385,1.59214,2.18726,3.23709,3.96381,,,,,
YEP,Timber Lake,1998,66,4,229,4.39769,0.82325,1.55273,2.25592,3.61334,4.39769,,,,,
YEP,Timber Lake,1998,71,4,257,4.60321,0.81387,1.48747,2.04059,3.82628,4.60321,,,,,
